Id,SalePrice
2736,136743.06292860574
2737,126829.24203355153
2738,136179.7928366863
2739,161385.01004149948
2740,138262.4696578284
2741,150799.8101072022
2742,154788.02955300818
2743,144207.3851900858
2744,155744.23143857907
2745,140344.22008435527
2746,138292.92272423915
2747,148357.52786309714
2748,117479.73009711129
2749,127036.32141731182
2750,149020.03646147234
2751,137696.3383280619
2752,219074.65566295615
2753,164309.55559104026
2754,216490.714202491
2755,130305.57263080392
2756,94875.63541137561
2757,62643.830709337606
2758,98933.1233730826
2759,154048.1612364391
2760,123020.98023843933
2761,146835.7689169651
2762,143983.62390167403
2763,181374.42601695476
2764,129662.59611492425
2765,299130.3230622436
2766,125305.87093204873
2767,80667.83721249587
2768,129018.33967738005
2769,125499.17260772543
2770,148263.7220927298
2771,114953.65346738174
2772,113956.8161324163
2773,142533.41958292024
2774,142333.97675026953
2775,110147.10331271187
2776,142102.81126941938
2777,139011.57311904294
2778,116436.81202529301
2779,118683.78376727145
2780,104608.10031765104
2781,103263.14514812242
2782,99797.09461173318
2783,99192.6813178688
2784,130359.51648002457
2785,133960.8941123239
2786,87597.07735203742
2787,123499.10079012351
2788,70228.78892898954
2789,209913.65031447043
2790,94724.92151586497
2791,120493.24951621484
2792,45732.64742745433
2793,170043.25679287693
2794,119141.34413174298
2795,118591.90606392802
2796,117723.403898599
2797,204136.5732098326
2798,115148.30106094111
2799,123517.76764399234
2800,65102.586773834555
2801,117142.91933156954
2802,137880.85641282747
2803,153998.3324699543
2804,133487.29300855505
2805,92571.30373171812
2806,72708.29652937723
2807,162971.26755231625
2808,155640.98485370155
2809,139706.53453680387
2810,132355.2078989368
2811,159468.00592330119
2812,155665.09334382007
2813,131253.95514001948
2814,144518.3157413086
2815,81936.48563736114
2816,211216.86624304202
2817,144396.44734614063
2818,124840.58640062773
2819,158133.2997096771
2820,140189.10610110225
2821,96065.95320264605
2822,172272.83840437856
2823,250106.2762911218
2824,164245.06065939792
2825,142879.42133210308
2826,135534.40468588148
2827,135157.26478334767
2828,204144.81545235778
2829,190306.62668939587
2830,237466.30111100894
2831,185547.71838591163
2832,214312.0194715743
2833,323182.6793914194
2834,220250.69190319531
2835,236896.07044086518
2836,194528.82220468958
2837,158471.1053790325
2838,153444.7337928535
2839,180270.95428528165
2840,209365.3522478881
2841,204688.4194582603
2842,212524.75485023228
2843,145350.58183488707
2844,171776.14998407275
2845,123621.62402580908
2846,206293.2246307505
2847,208936.3997247251
2848,239755.23121460137
2849,206550.51273908836
2850,293668.21240781766
2851,220068.25045137713
2852,241060.47301812496
2853,231376.5308857871
2854,146249.0859866376
2855,195619.2272051802
2856,196891.82589529786
2857,192521.62214530073
2858,208192.05141688726
2859,137334.0941055535
2860,129855.32202018565
2861,126282.66091257418
2862,190106.07935603286
2863,134964.6336829757
2864,240886.6669136312
2865,133182.97821294528
2866,135330.17097565273
2867,105111.65617437082
2868,111878.45391095482
2869,113174.63323620983
2870,135375.48829265143
2871,95841.82480233483
2872,46905.11149412784
2873,102176.0408015265
2874,137951.60140598024
2875,110815.05552930647
2876,155131.83804846252
2877,124144.77759182449
2878,176456.15565530435
2879,127904.99789515241
2880,91170.9033267342
2881,159288.34902662248
2882,160386.2637196455
2883,197049.76621748926
2884,213100.53083810225
2885,183953.01251708373
2886,234060.85512156773
2887,103108.43372794052
2888,140109.37587944107
2889,55783.851908368524
2890,90782.56647735838
2891,137813.09601055682
2892,25570.202030228487
2893,85509.59481326722
2894,48516.37114638438
2895,335859.92554141604
2896,307366.8098687041
2897,210364.30515706167
2898,158604.13854844568
2899,237549.81042734426
2900,182839.57959298888
2901,200644.19809831545
2902,185040.5859198491
2903,365170.887288672
2904,361603.7444683882
2905,92840.88681111165
2906,225427.07383869684
2907,115907.2864696079
2908,134456.37115345677
2909,149807.37285808602
2910,77413.55509068648
2911,67542.44124461716
2912,159395.7077891153
2913,82519.86154631442
2914,72242.80698272836
2915,86913.62634267169
2916,86651.82668796364
2917,183082.30883366958
2918,128654.06891456438
2919,245142.74945176646
